ANNUAL_RAINFALL,SEASONAL_RAINFALL,CLOUD_VISIBILITY,HUMIDITY,RIVER_DISCHARGE,DRAINAGE_INDEX,TEMPERATURE,FLOOD
2286.8,1054.8,8.49,66.4,1154.6,1.01,27.6,0
2100.9,1304.2,3.28,76.0,434.2,8.21,22.9,0
2660.3,1932.0,0.66,72.1,526.0,1.19,25.6,1
2821.9,2089.7,4.4,71.7,466.6,6.7,32.4,0
1689.1,1034.0,3.7,91.2,1882.3,6.43,28.4,0
1334.7,784.1,5.76,93.5,2681.5,9.03,31.6,0
1006.5,738.2,4.09,55.7,1048.0,1.14,33.9,0
2530.2,1649.9,8.22,78.9,2003.3,3.15,27.3,1
1482.8,696.1,5.14,65.7,281.2,0.91,28.8,0
800.6,472.1,6.45,72.0,1644.3,4.07,26.8,0
2452.6,1280.4,6.47,78.7,2034.9,9.12,24.7,0
3820.4,2257.7,6.58,72.4,341.5,7.82,24.2,0
2196.1,1288.3,5.93,77.8,1336.9,7.23,31.4,0
2745.0,1714.7,7.53,83.1,2072.7,5.33,28.8,1
2253.2,1255.1,3.61,78.5,50.0,8.83,35.4,0
2135.7,1066.3,10.2,67.2,2568.4,4.49,31.9,0
2797.4,1681.6,5.29,67.4,1782.9,1.5,25.1,1
2011.3,1406.0,2.07,57.7,2073.4,8.38,31.4,0
2373.8,1541.1,6.56,64.8,1169.8,2.8,26.8,1
2409.1,1328.6,3.45,98.5,121.8,0.54,32.9,1
1765.7,1290.2,8.0,65.5,1927.3,1.26,26.1,0
2844.8,2058.7,12.63,60.7,1433.9,6.09,23.8,0
2086.3,1069.9,3.64,78.8,1525.7,6.07,24.8,0
1708.8,789.2,7.0,73.7,2370.1,2.6,25.0,0
2548.7,1713.7,0.73,72.7,2109.7,7.27,24.6,1
1616.0,1128.4,7.36,91.9,3037.0,7.74,25.7,1
2218.3,1642.4,3.34,81.6,1623.1,9.21,31.4,0
2194.1,1573.0,4.13,68.6,947.0,5.85,35.2,0
2905.8,1831.1,2.7,69.9,1349.3,7.79,22.7,1
2508.6,1527.7,8.2,69.0,1832.5,7.53,33.1,0
2183.7,1000.9,9.02,85.5,2312.7,2.58,26.1,1
2731.5,1431.3,6.07,71.3,326.4,3.1,29.4,1
3103.6,1824.6,3.41,53.5,1506.8,4.78,21.4,1
2562.6,1636.3,10.77,74.4,2787.6,0.19,30.1,1
2206.7,1361.9,3.75,56.6,1307.8,2.97,20.0,0
1347.3,906.5,0.2,100.0,2244.8,4.74,29.3,0
1507.7,805.0,7.38,63.4,1894.5,1.08,29.0,0
2001.6,1240.0,2.69,73.1,2264.7,1.26,28.8,1
1803.8,859.4,8.97,78.1,852.2,4.63,25.1,0
2078.5,1193.2,4.86,71.5,855.7,7.31,30.2,0
2236.8,1510.0,7.81,71.5,1516.2,8.34,29.6,0
2544.3,1674.2,10.2,80.1,274.2,5.46,27.2,0
2154.2,1609.6,2.37,93.3,1284.2,4.75,30.7,1
2516.2,1342.1,4.3,84.2,1702.3,3.84,27.6,1
2241.9,1343.9,5.77,92.7,2927.7,1.93,30.1,1
915.9,502.7,10.61,62.4,1822.2,1.47,27.5,0
1589.4,925.3,4.02,78.8,2000.2,7.92,28.9,0
2106.3,1489.4,4.22,76.9,2431.6,4.65,30.3,0
1413.7,926.3,7.43,79.2,728.3,7.9,26.4,0
2590.0,1851.1,4.27,91.5,1367.9,7.04,23.1,1
3195.0,1632.8,6.46,72.4,3440.3,1.94,29.1,1
2992.2,2130.5,1.35,70.1,1436.7,5.1,32.8,1
2061.3,964.5,12.64,81.4,2393.1,4.44,29.2,0
3169.0,2270.8,1.96,53.7,2271.0,4.24,29.3,1
2296.6,1260.2,5.03,72.2,317.5,5.43,27.8,0
1980.9,1078.4,5.9,73.4,1748.4,9.82,31.0,0
1801.3,1087.3,11.74,64.0,1617.4,8.13,27.3,0
2003.4,1466.9,2.03,87.7,1764.0,9.04,26.2,0
1947.7,904.4,11.95,62.3,896.7,0.3,32.4,0
2310.8,1284.0,8.27,73.4,606.5,1.4,25.9,0
2304.4,1629.1,7.25,78.5,1119.2,0.85,31.6,1
2202.0,1252.5,3.05,91.2,1421.8,2.63,32.4,0
2484.0,1266.2,7.71,74.9,2448.0,4.42,30.3,1
2973.9,1717.3,3.83,86.2,2953.8,6.42,23.0,1
2817.2,1593.6,9.8,83.4,2617.3,5.01,28.1,1
1234.8,894.8,3.09,76.5,2188.1,9.03,27.2,0
540.0,366.4,5.66,61.9,696.5,9.4,26.0,0
2807.3,1688.7,4.33,57.8,1172.9,1.64,28.6,0
1311.5,979.1,3.04,76.3,1667.9,8.53,31.1,0
2053.9,1210.9,8.22,68.5,994.0,4.82,26.2,0
1439.4,672.9,7.61,86.0,1961.8,4.53,27.3,0
1028.7,543.9,9.63,84.0,2076.4,7.85,27.0,0
2552.0,1482.2,0.66,72.8,1929.0,0.93,32.7,1
2693.5,1338.8,9.19,61.1,2320.1,8.82,27.0,0
1825.3,1340.2,13.52,81.1,776.3,6.71,23.1,0
515.8,350.8,4.65,62.8,2246.3,8.75,21.7,0
1844.9,978.7,11.69,65.9,943.5,9.94,29.5,0
2454.7,1539.7,5.21,63.2,747.3,5.18,25.0,0
1238.7,825.5,1.88,73.3,1925.7,0.93,30.7,0
2319.2,1698.5,5.08,89.0,2472.7,1.67,22.7,1
2190.0,1564.8,9.14,74.9,1890.4,3.24,25.8,1
2576.5,1557.7,3.49,69.7,1516.6,1.04,22.7,1
2277.7,1554.3,4.2,56.7,1748.1,8.15,29.7,0
1567.5,969.7,7.78,81.6,1609.1,2.97,30.6,0
2977.8,1833.7,6.01,65.6,599.2,9.76,29.4,0
2097.0,1015.8,7.75,76.4,505.9,7.03,23.7,0
2182.3,1064.6,6.71,70.7,1436.9,1.73,25.0,1
1593.4,970.1,7.44,85.1,1563.9,4.76,28.9,0
1911.9,1014.5,4.7,73.1,1509.1,4.67,21.2,0
1624.9,741.4,6.7,74.3,2040.9,4.93,27.0,0
2087.6,1392.1,3.22,80.8,1327.6,5.36,34.1,0
3312.6,1523.0,9.87,100.0,1950.4,0.31,27.3,1
1308.3,822.4,4.1,85.7,1384.3,6.86,22.0,0
1151.2,704.2,9.39,73.9,2958.7,4.87,25.6,0
3156.3,2337.7,5.3,75.0,1564.6,7.91,25.5,1
2063.9,1228.6,6.61,68.7,3372.6,8.15,36.6,0
1765.1,828.0,4.52,63.6,1781.6,2.31,34.7,0
2875.9,1770.2,2.95,68.4,1329.1,0.48,30.9,1
1806.3,1268.7,0.77,65.7,780.4,7.03,26.6,0
3386.9,2537.0,2.83,82.8,345.7,9.78,32.8,0
2640.7,1529.2,5.03,62.1,706.8,4.47,23.5,0
1882.9,1028.2,6.64,91.0,796.3,2.6,32.3,0
3602.3,2600.8,9.03,84.0,1815.9,1.57,31.7,1
1806.3,916.5,4.66,75.2,1079.1,2.87,27.4,0
2682.4,1702.3,3.35,75.0,1649.5,3.28,32.6,1
2394.5,1369.0,1.67,68.3,2525.6,4.24,26.2,1
3046.1,1408.3,7.44,78.2,1429.8,6.55,22.9,0
3215.0,1781.7,10.15,88.1,3163.3,2.73,31.9,1
2220.8,1176.1,9.8,66.6,559.4,0.51,27.7,0
1710.3,1121.6,8.13,56.6,1379.5,3.73,30.4,0
2499.0,1835.8,7.92,83.4,1068.5,8.56,35.3,0
1759.5,933.3,11.09,78.9,2249.2,4.98,25.1,0
3508.7,2433.1,7.0,61.6,50.0,9.65,27.4,0
2288.7,1067.9,7.94,66.2,345.5,5.04,34.3,0
1962.5,1200.0,5.04,64.7,1414.1,2.76,30.7,0
2320.0,1093.1,1.91,66.3,2741.1,1.93,25.2,1
1324.4,967.1,3.95,71.1,1680.7,6.95,24.2,0
1568.5,1066.4,5.97,71.8,418.8,5.36,25.9,0
2980.3,1929.4,6.18,67.2,542.3,6.04,25.0,0
1773.0,1236.1,11.78,65.9,2838.4,7.55,28.9,0
1519.5,979.0,6.24,72.3,1003.1,7.26,28.3,0
2548.8,1887.9,9.54,77.0,745.6,0.43,29.1,1
2970.7,1973.1,4.69,71.2,2681.9,8.03,24.6,1
2667.3,1940.2,5.06,88.9,2308.9,5.33,27.7,1
2847.4,1723.1,2.01,81.1,2519.2,3.92,19.8,1
1708.1,828.6,3.77,55.9,740.0,5.38,28.6,0
1275.8,776.3,7.58,81.3,279.9,6.12,32.7,0
3175.9,1550.0,6.02,82.3,1606.5,1.5,22.3,1
1990.3,1249.4,8.83,69.8,1768.1,4.17,29.9,1
2037.0,1211.5,6.54,57.1,1791.7,3.36,25.6,0
3063.3,1950.6,4.94,75.1,2682.5,3.5,31.2,1
2561.5,1160.4,12.44,74.9,113.0,0.91,28.6,0
2496.3,1269.3,5.72,61.5,2187.8,1.6,29.6,1
3607.3,2155.0,9.49,57.6,622.7,1.62,28.3,1
1781.7,1309.8,4.8,73.9,2184.6,3.73,33.3,0
2803.1,1584.0,8.13,72.2,1120.0,8.94,29.4,0
2237.1,1291.5,8.78,70.0,848.8,2.06,25.2,0
2374.6,1577.7,6.63,74.0,1012.1,4.16,28.4,0
3193.5,2015.5,0.2,61.8,343.5,3.12,26.5,1
2530.1,1365.4,6.05,69.8,1532.3,7.87,28.6,0
2549.9,1461.7,9.69,81.4,881.9,0.5,26.3,1
2897.1,1492.9,7.58,70.8,2129.0,1.97,25.3,1
1962.8,1452.1,7.34,54.9,2012.0,2.11,28.8,1
1654.5,809.4,0.83,69.3,2850.5,9.93,28.2,0
1520.9,854.0,3.84,62.2,1793.1,5.71,32.3,0
921.9,422.0,7.23,78.2,1916.5,1.39,26.3,0
3536.5,1826.7,7.23,78.8,2620.1,2.72,20.1,1
1482.9,1014.5,9.64,55.1,997.9,1.68,26.5,0
2056.2,1049.4,5.57,84.1,309.4,1.25,21.5,0
2020.1,957.6,7.22,61.7,1660.1,7.97,29.7,0
2399.8,1421.5,6.05,93.7,361.9,4.96,21.3,0
2730.2,1236.8,3.04,74.4,3463.2,6.31,24.0,1
2759.3,1311.9,0.2,60.0,2664.4,3.31,26.6,1
1821.0,1260.7,7.29,61.3,3231.2,5.54,34.2,1
2091.4,1425.1,6.52,79.2,1550.0,2.58,23.7,0
2383.7,1727.1,4.15,70.3,1940.5,3.08,28.0,1
2038.4,1439.8,1.14,73.8,1132.4,6.52,30.3,0
3244.8,2125.2,7.89,94.4,2206.3,1.5,33.9,1
2519.1,1173.2,5.2,66.6,527.6,6.17,31.1,0
2677.7,1833.8,7.67,75.7,50.0,8.52,32.4,0
2630.9,1851.2,11.59,92.0,867.4,1.2,31.5,1
2962.8,2043.5,0.2,78.2,335.6,8.97,23.2,0
2317.7,1396.5,3.9,55.7,2682.3,0.79,29.4,1
1357.1,705.5,5.37,81.1,2952.5,3.49,31.4,0
2459.8,1730.7,10.36,61.0,377.7,6.11,24.2,0
1776.6,1187.0,1.09,91.9,2533.4,5.59,25.7,1
1856.4,1381.6,11.81,65.1,2261.1,0.96,24.8,0
2581.1,1282.1,6.41,100.0,244.2,7.99,31.1,0
3004.9,1555.6,5.71,92.6,1187.8,9.73,27.7,0
2213.8,1136.9,5.41,65.4,1035.9,1.81,26.7,1
2400.7,1651.1,4.69,75.2,2098.4,8.95,22.9,0
3306.4,1673.3,9.14,84.0,517.0,5.57,27.7,1
2356.5,1107.5,2.79,84.4,1420.9,9.36,25.7,0
3891.1,2916.6,7.04,80.3,951.3,1.76,29.0,1
2567.6,1174.5,4.85,90.0,1878.7,7.92,23.4,0
1055.5,739.5,3.71,73.5,1326.6,0.6,28.7,0
2689.7,1505.2,13.76,70.6,1071.8,8.83,26.2,0
2447.8,1719.5,7.26,70.8,1329.4,6.74,23.0,0
3038.3,1872.8,7.84,85.3,3128.8,3.7,22.7,1
2637.6,1900.3,9.41,79.4,1166.5,1.9,23.3,1
2110.0,1535.8,1.74,78.5,667.2,8.17,27.2,0
1404.2,635.7,11.26,84.5,1966.7,6.03,28.5,0
2064.1,975.6,0.2,50.4,1385.2,3.6,29.1,0
1647.2,864.9,3.69,78.7,367.8,4.44,29.2,0
1822.7,1186.2,4.62,77.6,3285.2,8.27,25.0,0
2582.6,1850.4,7.75,95.0,1218.0,3.39,32.2,1
3285.4,1931.8,6.66,56.7,1197.7,0.9,26.2,1
2456.5,1552.8,5.5,93.7,1627.9,9.11,29.8,0
1422.7,720.7,5.96,75.9,2884.1,3.87,27.3,0
2489.0,1721.1,3.07,80.9,156.2,3.48,29.5,1
2977.8,2204.2,1.51,95.1,1720.8,2.04,27.1,1
1803.6,957.0,8.18,81.7,3169.8,8.97,29.6,0
2112.9,1264.5,8.08,79.8,1603.0,2.18,28.0,1
2209.5,1051.4,10.75,77.9,511.7,6.37,31.3,0
1689.8,1043.9,3.63,69.2,1005.3,8.81,24.7,0
2621.4,1575.0,8.08,74.7,1665.5,0.35,20.9,1
2121.4,1046.5,5.15,66.4,2564.6,8.29,24.1,0
2472.7,1440.6,9.57,74.5,1228.5,4.11,32.3,0
1623.1,893.1,9.07,47.0,2161.3,6.58,27.4,0
1915.7,1161.9,6.63,80.1,351.7,3.72,28.4,0
2669.5,1670.3,4.98,73.5,345.0,6.96,23.8,1
1957.7,885.9,8.88,71.0,1113.8,2.54,28.3,0
3322.5,2253.7,7.94,77.6,2650.4,0.22,23.9,1
1940.2,1288.1,3.95,57.8,1555.1,9.48,24.5,0
2346.0,1313.5,2.02,98.2,1731.8,0.16,26.4,1
2806.2,1307.3,5.13,73.8,1722.5,8.24,29.8,0
1278.1,864.6,10.55,73.2,2387.4,1.69,30.2,1
1055.5,777.4,9.44,63.4,1011.8,3.92,30.3,0
1208.3,630.8,2.66,75.3,2050.6,8.22,21.6,0
3020.7,1652.5,2.5,91.6,835.3,2.06,28.0,1
1841.3,930.1,9.82,87.4,3086.6,8.66,27.2,0
3862.8,2406.9,2.59,85.3,859.7,4.98,21.9,1
1833.2,910.1,7.53,81.6,794.1,3.66,28.1,0
2320.0,1291.9,4.15,70.7,1939.7,6.62,27.0,0
3202.4,2110.7,10.85,57.6,1563.8,3.41,30.0,1
3504.0,2165.6,3.69,72.6,1761.5,3.47,28.3,1
3540.0,2003.4,9.43,72.2,1681.9,7.34,25.8,1
2985.4,1719.8,6.55,87.6,627.7,3.1,31.7,1
2865.6,1772.8,6.76,78.7,2790.7,2.01,19.1,1
2585.1,1167.9,0.2,94.3,2214.8,8.08,27.7,1
2705.9,1281.4,0.2,89.4,2587.2,8.05,20.9,1
1841.7,1315.7,5.34,69.5,1077.3,4.98,24.4,0
1668.2,789.7,6.74,53.5,1833.2,5.27,30.1,0
2197.8,1455.0,2.62,91.6,1657.9,6.96,22.9,0
2089.4,1516.9,2.73,91.3,2402.4,5.09,22.3,1
1905.4,1012.2,7.68,58.6,2428.2,4.17,37.5,1
2652.7,1488.5,7.69,93.1,1654.4,9.95,22.6,0
2820.9,1750.9,5.59,79.6,285.6,1.48,34.6,1
2257.5,1613.0,8.34,76.9,2923.7,5.93,27.3,1
3160.4,2315.2,2.48,94.4,1944.8,8.86,25.9,1
1457.9,979.5,4.93,91.1,1013.3,6.87,30.3,0
2074.1,987.3,10.94,82.8,1825.2,8.81,33.3,0
1734.1,1128.4,6.2,80.7,291.1,3.36,23.4,0
986.8,565.5,6.38,82.4,2344.3,2.72,26.0,0
2146.3,1268.9,12.92,70.2,323.0,8.51,31.4,0
2120.9,985.7,1.8,74.3,1323.3,3.94,29.2,0
3183.7,1615.2,8.39,64.2,1695.6,7.1,32.4,1
2610.0,1793.5,10.99,71.0,2331.1,1.48,30.1,1
1534.3,899.4,5.03,70.6,1585.2,7.56,35.2,0
3405.2,1840.5,8.58,67.4,2008.0,5.49,28.7,1
2993.7,1692.0,3.05,76.6,1477.5,2.69,28.9,1
2578.4,1821.1,3.94,71.1,1474.3,4.95,29.3,0
2052.8,1385.0,7.15,81.0,1568.4,6.97,27.4,0
1576.4,838.1,8.4,55.5,1348.8,0.12,31.4,1
1958.1,950.2,9.36,73.6,150.7,6.37,28.9,0
2907.7,1528.3,10.71,76.6,885.3,5.42,31.2,1
3425.0,2487.3,5.8,71.3,1695.8,2.2,31.8,1
3203.1,2000.3,9.58,72.9,1300.7,7.53,29.7,0
1882.2,1148.3,4.97,56.0,1375.4,3.03,30.0,0
1472.2,925.9,8.71,79.3,1241.3,2.77,24.0,0
2291.6,1282.8,6.62,82.8,809.1,4.71,25.8,0
1050.5,727.1,7.34,80.9,1105.5,6.76,31.4,0
2410.1,1462.9,7.27,87.5,1254.5,9.29,33.7,0
2104.1,1020.5,1.19,77.4,1504.1,1.41,20.2,0
1897.1,927.1,2.63,80.7,1814.7,3.96,25.7,0
1163.4,710.9,6.31,76.9,1355.6,0.67,28.1,0
2533.8,1852.2,0.94,83.3,676.3,7.59,24.5,1
1853.7,1005.7,8.49,56.1,381.5,4.48,24.7,0
1439.6,1023.3,8.61,64.3,3577.9,7.07,29.9,0
400.0,271.7,6.98,94.0,596.1,3.22,34.3,0
2182.1,1144.2,2.64,45.5,1085.1,8.44,19.9,0
3352.0,1544.9,10.14,73.3,1913.6,5.35,27.3,0
3279.8,1576.1,12.11,89.1,1788.7,9.44,29.9,0
1902.9,1272.2,6.44,73.9,1916.7,0.79,31.1,1
1808.6,922.2,7.53,70.1,1145.8,5.14,29.3,0
2504.7,1406.1,6.61,76.6,1690.8,7.66,35.0,0
1551.0,931.4,7.59,70.8,1549.1,6.0,28.1,0
2396.2,1599.8,5.64,75.4,1250.3,0.23,33.2,1
2698.0,1305.7,5.9,66.8,1696.3,9.72,25.4,0
2997.5,1714.3,8.72,88.3,2344.3,2.98,28.2,1
2134.9,1271.4,13.04,92.1,1482.2,2.49,23.1,0
2067.6,1265.9,1.8,73.4,1487.6,4.86,31.6,0
1629.3,1133.2,5.69,58.4,2354.5,5.42,27.5,0
1662.5,833.8,2.46,68.7,2269.1,7.66,29.4,0
2052.8,1421.2,10.78,72.8,2767.1,3.93,26.7,1
2438.8,1604.4,4.24,81.1,95.0,4.4,30.3,0
2793.8,1723.1,1.67,62.9,2224.1,5.35,29.6,1
1677.9,1107.2,7.91,65.8,1981.3,3.94,24.0,0
3170.2,1818.5,11.23,81.1,791.5,9.15,24.3,0
2023.8,994.7,7.99,86.3,1701.3,8.51,27.9,0
2186.1,1420.4,6.61,67.5,2340.9,4.55,30.6,1
1714.3,1041.3,7.23,59.0,836.7,0.0,35.5,0
624.2,400.6,10.24,100.0,1854.0,9.01,29.2,0
2774.6,1529.9,3.38,84.4,2197.1,1.24,32.0,1
2678.9,1934.4,5.66,71.8,643.2,2.45,21.5,0
2017.1,1263.2,4.64,85.4,1386.2,1.52,36.1,1
2243.5,1067.1,2.5,73.5,1740.8,1.8,30.4,1
2535.4,1483.0,5.01,85.4,863.1,8.03,27.8,0
1184.3,801.7,9.32,76.9,796.7,5.8,27.3,0
1856.1,1277.5,7.7,76.1,1392.0,9.56,23.6,0
2716.3,1625.4,7.93,73.6,2141.3,2.31,24.7,1
1384.7,994.8,6.44,57.6,2015.0,4.86,35.6,0
2390.8,1267.8,7.57,98.3,810.9,9.77,24.0,0
1318.2,755.6,3.6,63.7,2021.7,8.26,24.0,0
2503.2,1801.2,5.07,58.7,831.2,7.29,25.2,0
2176.8,1564.9,6.58,72.4,211.9,1.89,23.2,0
1150.2,754.2,6.83,63.5,1206.3,7.69,28.1,0
2957.1,2092.7,6.96,74.4,2398.4,3.48,32.4,1
1722.5,821.0,5.58,83.3,2024.8,5.31,25.6,0
1673.3,1187.2,4.87,86.9,1498.7,6.09,22.5,0
2330.4,1272.8,15.0,84.8,1166.6,6.09,29.2,0
2946.6,1483.6,8.72,71.3,1188.2,7.27,27.8,0
1539.7,803.4,7.24,75.6,1587.0,6.62,32.0,0
2240.1,1288.9,5.3,79.9,645.3,0.68,26.2,1
2478.7,1302.2,4.65,53.9,1221.5,4.57,27.0,0
2650.5,1447.6,5.61,81.8,1327.5,6.64,27.4,1
2314.7,1135.3,6.88,57.5,419.1,2.96,28.4,0
1961.4,1056.9,0.36,99.5,829.2,3.13,26.4,0
1662.1,1033.3,1.29,70.1,1828.4,1.25,25.8,1
2256.0,1314.2,4.09,72.8,1507.6,4.19,20.6,0
1503.1,832.7,6.62,65.8,1253.0,9.87,25.7,0
400.0,269.6,5.28,67.4,770.9,2.85,30.9,0
2483.8,1783.5,10.43,100.0,2761.5,5.31,31.4,1
2787.6,1887.3,1.55,86.3,829.6,7.43,26.1,0
664.1,365.0,3.75,56.4,1701.3,0.13,33.2,0
1543.7,1039.4,10.56,93.1,1109.7,9.0,27.9,0
2602.5,1289.8,6.39,89.3,1529.0,3.87,22.6,0
3537.4,1730.1,8.65,71.6,1866.1,8.69,21.4,0
2213.5,1225.6,12.15,78.7,403.8,0.39,32.9,0
1726.8,1195.5,3.92,74.8,1494.7,1.46,26.5,1
2081.1,1090.3,5.7,98.7,2452.6,3.23,23.1,1
3093.7,1450.9,5.18,65.4,2909.2,3.45,19.0,1
1780.1,871.4,0.2,76.8,1396.0,8.48,26.4,0
1680.5,1189.2,5.07,69.9,1533.3,0.11,29.6,1
1886.2,1207.4,8.64,57.8,3269.1,6.41,25.2,0
1580.3,831.2,7.62,100.0,2407.9,1.31,23.8,1
2279.7,1405.7,7.86,60.8,1006.2,8.23,25.8,0
3256.0,1980.6,4.87,77.6,1004.8,7.79,33.0,1
2410.0,1558.4,4.03,54.1,2265.2,5.0,22.4,1
2036.0,1058.6,9.81,70.2,691.2,2.13,25.4,0
2010.3,1426.0,4.51,80.1,2370.2,6.34,32.8,1
1183.9,642.6,6.88,65.1,1767.4,1.56,30.0,0
2774.0,1826.0,6.49,82.0,1914.2,1.9,28.7,1
2149.4,977.6,10.39,71.8,1294.6,6.27,25.4,0
2082.7,1170.0,8.91,88.9,996.1,9.91,28.1,0
4275.5,2375.1,2.11,91.3,2669.6,8.91,25.8,1
2394.2,1467.7,2.44,68.0,1302.6,5.93,24.6,0
1711.3,807.4,7.74,75.9,1171.3,5.39,23.7,0
1922.9,1321.1,5.81,77.2,1435.9,9.98,31.1,0
2946.5,1518.4,4.63,82.4,1654.4,5.47,27.8,1
2273.6,1484.9,9.05,75.2,675.3,4.2,29.3,0
1265.1,874.2,6.56,77.3,1048.1,9.1,28.6,0
2797.5,1730.4,6.16,72.1,1005.6,2.34,29.8,1
1765.7,1187.0,8.34,76.4,2176.2,0.98,27.0,1
3417.6,2216.5,4.87,90.6,791.2,6.34,26.1,1
2902.0,1615.4,10.71,82.8,95.4,0.96,24.7,1
1909.2,1322.5,3.64,83.4,50.0,3.73,22.3,0
3032.7,1632.8,7.97,83.7,323.7,4.24,23.5,0
2244.1,1394.4,10.3,73.2,2589.2,5.48,26.5,1
2754.3,1855.4,1.87,78.8,1513.0,9.92,21.6,0
2515.1,1417.7,4.97,62.0,1901.0,2.21,22.5,1
1649.9,892.3,9.43,90.2,1929.2,3.76,32.2,0
1781.7,1047.3,9.47,41.6,1544.9,1.32,28.9,0
2869.5,1995.4,5.49,74.0,1440.2,6.08,26.2,1
1982.4,1445.1,3.8,88.7,2335.6,7.28,37.1,1
1937.6,1188.8,8.87,58.6,1616.8,4.82,21.4,0
1579.2,1024.0,9.55,79.8,2619.3,2.46,31.9,0
2475.3,1784.7,2.51,66.8,1996.7,6.21,27.6,1
3540.6,1698.0,2.39,70.6,1005.8,5.39,31.1,0
1506.1,782.6,6.68,86.4,1102.3,1.71,28.4,1
2215.7,1468.3,7.89,77.4,918.0,4.06,20.5,0
3117.9,2173.6,5.1,50.6,2474.0,4.35,28.4,1
2148.2,1519.0,8.04,63.3,1176.0,9.83,29.3,0
2494.0,1432.9,3.87,86.7,861.2,8.49,19.2,0
1509.4,719.7,0.2,80.4,1755.8,7.34,35.8,0
2478.4,1440.8,4.73,96.0,1422.3,8.89,29.2,0
2078.4,1079.1,6.19,95.2,1735.7,7.35,30.7,0
2840.7,1526.5,5.17,70.9,3011.9,9.03,23.3,1
2971.8,2025.8,2.52,100.0,2230.5,0.55,30.8,1
3883.2,1835.4,0.55,75.3,1521.6,4.56,32.4,1
2576.8,1799.3,4.46,63.4,373.3,7.47,29.0,0
2411.8,1394.7,8.69,67.4,1100.0,5.83,28.0,0
2326.3,1462.9,9.77,47.9,2068.8,1.75,24.4,1
1970.4,939.7,9.56,94.3,563.2,3.4,27.1,0
2420.0,1333.9,3.55,94.1,3212.8,3.18,26.0,1
2008.0,957.6,2.54,62.8,1511.5,2.61,30.3,0
2309.5,1705.5,7.49,72.3,1539.1,3.43,24.6,0
3056.4,2115.6,7.91,76.1,966.7,5.15,30.3,1
1545.7,908.7,7.2,63.5,1897.4,8.55,24.6,0
2940.9,1520.7,0.2,53.9,573.6,7.42,27.0,0
3056.1,2231.1,3.4,72.5,3231.9,8.35,30.5,1
2123.3,1175.0,5.91,71.1,2553.9,8.84,25.2,0
820.8,409.0,7.46,70.3,2287.4,4.16,30.6,0
1804.9,1117.2,8.3,77.7,387.7,3.46,30.2,0
3043.0,2231.0,6.43,92.2,1664.3,0.58,26.9,1
2185.1,985.8,6.99,71.4,2467.3,9.3,32.6,0
1550.5,808.5,6.25,77.0,1974.5,0.66,28.3,1
1871.9,1369.4,8.06,83.7,698.3,7.41,32.4,0
2746.4,1376.8,6.94,81.6,979.9,3.78,35.2,1
2555.4,1236.7,6.2,67.6,1138.5,9.49,27.0,0
2044.7,1269.9,5.19,76.2,1017.2,4.2,30.6,0
1961.6,1389.9,6.24,81.6,2723.0,8.17,25.4,1
1945.4,1153.9,7.45,61.5,50.0,2.83,23.9,0
1600.4,1197.7,6.8,90.2,2024.7,2.99,27.2,1
3250.0,2124.7,7.14,92.2,466.2,5.96,22.5,1
1990.5,940.0,10.03,66.3,731.0,9.98,24.2,0
2991.2,2236.9,6.8,77.3,50.0,5.18,30.4,1
3188.9,1825.2,4.05,82.7,1060.8,9.36,25.9,0
2848.9,1527.6,8.65,68.5,2708.6,7.86,30.8,0
1919.4,1185.0,1.9,80.8,1711.9,7.96,29.2,0
2462.4,1332.9,2.76,77.0,541.3,4.36,35.4,0
2184.3,1039.6,7.01,57.4,2313.7,3.87,30.1,0
1612.6,726.4,7.55,80.5,2485.0,1.92,32.5,1
2410.8,1410.0,2.26,61.8,1583.2,9.64,29.6,0
1433.6,1005.1,4.85,86.3,3127.8,9.59,29.2,0
2972.0,1847.7,4.18,66.9,2157.3,7.47,32.7,1
1898.0,1423.0,4.54,73.1,2046.1,2.96,30.7,0
2330.8,1249.4,8.83,91.5,857.3,2.45,28.8,1
2384.1,1273.5,8.12,81.0,2001.9,9.89,28.8,0
2031.7,1011.6,5.94,62.0,1673.4,0.67,30.2,1
2581.4,1288.7,4.36,62.8,1915.9,8.44,25.3,0
1891.3,1012.9,1.95,67.8,952.3,3.55,25.1,0
2766.3,1902.8,10.26,79.7,1602.5,4.19,33.7,1
1325.1,956.4,7.78,79.3,846.5,8.32,35.5,0
2282.1,1694.6,3.88,64.9,50.0,0.91,24.3,1
3460.3,1798.3,8.16,61.0,2298.6,3.54,25.3,1
1549.8,1107.1,5.79,78.4,298.1,9.52,32.6,0
1759.5,965.0,5.14,72.8,1585.7,6.99,30.1,0
2534.0,1226.1,7.31,100.0,1766.4,7.55,30.7,1
2316.7,1647.2,3.78,75.4,1761.3,7.58,31.6,1
2427.9,1555.9,4.97,96.8,1273.5,0.61,27.0,1
2518.0,1257.5,6.36,61.0,1717.0,2.03,29.3,0
2612.6,1512.5,4.5,56.1,1876.8,4.91,29.0,0
2921.3,1566.3,8.01,61.6,2088.0,3.68,24.6,0
2466.4,1655.0,11.61,89.3,2886.8,4.11,29.3,1
2043.2,1197.4,3.74,96.1,1687.4,7.81,33.0,1
2637.2,1969.4,1.0,65.6,1551.2,0.15,26.7,1
3434.9,1602.1,0.2,69.5,774.6,6.6,28.6,1
